2025-11-07 14:39:10;66.00
2025-11-07 14:39:16;67.00
2025-11-07 14:39:22;68.00
2025-11-07 14:39:29;68.00
2025-11-07 14:39:35;68.00
2025-11-07 14:39:41;68.00
2025-11-07 14:39:47;68.00
2025-11-07 14:41:32;68.00
2025-11-07 14:41:38;69.00
2025-11-07 14:41:45;69.00
2025-11-07 14:41:51;69.00
2025-11-07 14:41:57;69.00
2025-11-07 14:42:03;69.00
2025-11-07 14:42:56;69.00
2025-11-07 14:43:02;69.00
2025-11-07 14:43:09;69.00
2025-11-07 14:43:15;69.00
2025-11-07 14:43:21;69.00
2025-11-07 14:43:27;69.00
2025-11-07 14:43:33;69.00
2025-11-07 14:43:40;69.00
2025-11-07 14:43:46;69.00
2025-11-07 14:43:52;69.00
2025-11-07 14:43:58;69.00
2025-11-07 14:44:04;69.00
2025-11-07 14:44:11;69.00
2025-11-07 14:44:17;69.00
2025-11-07 14:44:23;69.00
2025-11-07 14:44:29;69.00
2025-11-07 14:44:35;69.00
2025-11-07 14:47:29;69.00
2025-11-07 14:47:35;69.00
2025-11-07 14:47:41;69.00
2025-11-07 14:47:48;70.00
2025-11-07 14:47:54;70.00
2025-11-07 14:48:00;70.00
2025-11-07 14:48:06;70.00
2025-11-07 14:48:12;70.00
2025-11-07 14:48:19;70.00
2025-11-07 14:48:25;70.00
2025-11-07 14:48:31;70.00
2025-11-07 14:48:37;70.00
2025-11-07 14:48:43;69.00
2025-12-12 15:23:51;58.00
2025-12-12 15:23:51;58.00
2025-12-12 15:23:52;58.00
2025-12-12 15:24:02;58.00
2025-12-12 15:24:02;58.00
2025-12-12 15:37:07;58.00
2025-12-12 15:37:12;59.00
2025-12-12 15:37:18;59.00
2025-12-12 15:37:24;59.00
2025-12-19 15:53:58;41.00
2025-12-19 15:54:07;41.00
2025-12-19 15:55:06;41.00
2025-12-19 15:55:09;59.00
2025-12-19 15:55:13;58.00
2025-12-19 15:55:17;56.00
2025-12-19 15:55:20;54.00
2025-12-19 15:55:24;53.00
2025-12-19 15:55:27;51.00
2025-12-19 15:55:31;50.00
2025-12-19 15:58:01;48.00
2025-12-19 15:58:10;42.00
2025-12-19 15:58:23;42.00
2025-12-19 15:58:26;42.00
2025-12-19 15:58:29;42.00
2025-12-19 15:58:31;42.00
2025-12-19 15:58:34;42.00
2025-12-19 15:58:38;41.00
2025-12-19 15:58:41;41.00
2025-12-19 15:58:44;41.00
2025-12-19 15:58:48;41.00
2025-12-19 15:58:51;41.00
2025-12-19 15:58:55;41.00
2025-12-19 15:58:58;41.00
2025-12-19 15:59:02;41.00
2025-12-19 15:59:06;41.00
2025-12-19 15:59:09;41.00
2025-12-19 15:59:13;41.00
2025-12-19 15:59:16;41.00
2025-12-19 15:59:20;41.00
2025-12-19 15:59:23;41.00
2025-12-19 15:59:27;41.00
2025-12-19 15:59:31;41.00
2025-12-19 15:59:34;41.00
2025-12-19 15:59:37;42.00
2025-12-19 15:59:41;42.00
2025-12-19 15:59:44;41.00
2025-12-19 16:00:39;41.00
2025-12-19 16:00:43;41.00
2025-12-19 16:00:46;40.00
2025-12-19 16:00:50;40.00
2025-12-19 16:00:53;40.00
2025-12-19 16:00:57;40.00
2025-12-19 16:02:17;40.00
2025-12-19 16:02:30;41.00
2025-12-19 16:02:34;41.00
2025-12-19 16:02:37;41.00
2025-12-19 16:02:40;41.00
2025-12-19 16:02:43;41.00
2025-12-19 16:02:47;41.00
